hex_id,local_temp_c,elevation_m
964,-2.4783783783783786,2268.0
965,-12.237837837837839,3648.0
966,2.310810810810811,1634.0
967,1.6081081081081081,1775.0
968,3.8378378378378377,1583.0
969,2.597297297297297,1459.0
970,2.097297297297297,1223.0
971,4.664864864864865,1043.0
972,2.5702702702702704,750.0
973,2.2486486486486488,715.0
974,1.7972972972972974,555.0
975,0.7135135135135134,514.0
976,0.9702702702702702,401.0
977,0.008108108108108131,499.0
978,-0.05675675675675676,482.0
979,-0.17567567567567569,351.0
980,-0.7783783783783783,366.0
981,-1.1675675675675676,391.0
982,-0.7891891891891891,292.0
983,-1.0189189189189187,299.0
984,-0.4351351351351352,238.0
985,-0.8027027027027027,313.0
986,-1.3783783783783783,267.0
987,-1.227027027027027,275.0
988,-1.4108108108108106,190.0
989,-2.5216216216216214,242.0
990,-3.391891891891892,437.0
991,-3.1297297297297297,412.0
992,-2.116216216216216,286.0
993,-2.708108108108108,306.0
994,-3.6945945945945944,429.0
995,-3.075675675675676,245.0
996,-2.6027027027027025,221.0
997,-2.1864864864864866,34.0
998,-1.8243243243243243,26.0
999,3.8621621621621625,1315.0
1000,2.7513513513513512,1509.0
1001,2.981081081081081,1244.0
1002,2.3513513513513513,1574.0
1003,0.06486486486486487,2087.0
1004,1.4324324324324325,1840.0
1005,3.5594594594594593,1178.0
1006,-0.024324324324324333,2002.0
1007,5.210810810810811,952.0
1008,1.654054054054054,1735.0
1009,0.9486486486486487,1709.0
1010,0.9108108108108108,1584.0
1011,-2.305405405405405,2096.0
1012,-4.218918918918919,2425.0
1013,-11.645945945945945,3601.0
1014,3.0405405405405403,1389.0
1015,-4.162162162162162,2672.0
1016,3.072972972972973,1364.0
1017,1.137837837837838,1352.0
1018,1.2,1621.0
1019,2.889189189189189,760.0
1020,2.089189189189189,744.0
1021,1.481081081081081,593.0
1022,0.372972972972973,561.0
1023,-0.04864864864864871,405.0
1024,-1.364864864864865,538.0
1025,-1.054054054054054,491.0
1026,-0.9918918918918918,318.0
1027,-1.3972972972972975,293.0
1028,-1.0837837837837836,274.0
1029,-0.9324324324324325,260.0
1030,-2.062162162162162,344.0
1031,-2.210810810810811,325.0
1032,-1.2432432432432432,255.0
1033,-1.2837837837837838,235.0
1034,-1.4432432432432432,220.0
1035,-2.8189189189189188,425.0
1036,-2.472972972972973,226.0
1037,-2.6837837837837837,207.0
1038,-2.9486486486486485,210.0
1039,-2.5594594594594597,119.0
1040,-3.2405405405405405,196.0
1041,-2.291891891891892,135.0
1042,-4.194594594594595,419.0
1043,-5.235135135135135,469.0
1044,-3.745945945945946,73.0
1045,-3.527027027027027,303.0
1046,-2.764864864864865,144.0
1047,-3.0054054054054054,15.0
1048,-1.0054054054054056,8.0
1049,9.391891891891891,319.0
1050,7.578378378378377,488.0
1051,5.583783783783784,1080.0
1052,1.3918918918918919,1613.0
1053,4.367567567567567,1353.0
1054,2.464864864864865,1440.0
1055,3.2162162162162162,1357.0
1056,4.705405405405405,1005.0
1057,5.405405405405405,802.0
1058,1.3810810810810812,1632.0
1059,-6.124324324324324,2631.0
1060,-3.17027027027027,2271.0
1061,-0.22162162162162166,1736.0
1062,-6.332432432432432,2563.0
1063,-1.6324324324324324,2104.0
1064,3.264864864864865,1691.0
1065,-3.1405405405405404,2490.0
1066,2.845945945945946,1186.0
1067,2.1648648648648647,1209.0
1068,2.0594594594594597,1105.0
1069,2.3783783783783785,926.0
1070,1.5702702702702702,790.0
1071,0.7621621621621621,654.0
1072,-0.7189189189189189,581.0
1073,-1.0837837837837838,450.0
1074,-2.7135135135135138,551.0
1075,-1.9513513513513514,388.0
1076,-1.9945945945945944,313.0
1077,-2.4702702702702704,344.0
1078,-1.537837837837838,280.0
1079,-2.2513513513513512,321.0
1080,-2.3216216216216217,343.0
1081,-3.34054054054054,437.0
1082,-3.2405405405405405,419.0
1083,-2.064864864864865,222.0
1084,-2.389189189189189,232.0
1085,-2.651351351351351,285.0
1086,-4.864864864864865,378.0
1087,-3.832432432432432,355.0
1088,-5.07027027027027,359.0
1089,-6.3621621621621625,502.0
1090,-6.524324324324325,619.0
1091,-5.8810810810810805,478.0
1092,-4.772972972972973,295.0
1093,-2.6783783783783783,41.0
1094,9.435135135135136,184.0
1095,8.224324324324325,269.0
1096,4.0027027027027025,1183.0
1097,1.7135135135135138,1451.0
1098,2.489189189189189,1346.0
1099,2.2405405405405405,1352.0
1100,1.5729729729729731,1406.0
1101,4.2,826.0
1102,-0.25675675675675674,1449.0
1103,-5.243243243243243,2558.0
1104,-4.378378378378378,2568.0
1105,-0.2891891891891892,1784.0
1106,-3.7567567567567566,2463.0
1107,-2.6810810810810812,2200.0
1108,-4.605405405405405,2745.0
1109,1.5243243243243243,1865.0
1110,3.754054054054054,1069.0
1111,3.1837837837837837,1044.0
1112,2.6864864864864866,961.0
1113,1.7594594594594593,1016.0
1114,0.754054054054054,817.0
1115,-0.2270270270270271,685.0
1116,-1.4945945945945944,614.0
1117,-2.694594594594595,562.0
1118,-3.264864864864865,423.0
1119,-2.4054054054054053,428.0
1120,-3.17027027027027,310.0
1121,-3.6486486486486487,400.0
1122,-3.4162162162162164,387.0
1123,-2.7405405405405405,293.0
1124,-2.7486486486486488,332.0
1125,-4.008108108108108,446.0
1126,-3.9432432432432436,485.0
1127,-4.308108108108108,461.0
1128,-3.9972972972972975,258.0
1129,-4.2405405405405405,216.0
1130,-2.845945945945946,174.0
1131,-4.005405405405405,259.0
1132,-3.991891891891892,197.0
1133,-6.056756756756757,84.0
1134,-5.602702702702703,183.0
1135,-7.581081081081081,505.0
1136,-6.351351351351352,46.0
1137,-4.9972972972972975,168.0
1138,-5.035135135135135,160.0
1139,-3.808108108108108,40.0
1140,6.872972972972973,488.0
1141,7.524324324324324,234.0
1142,1.6162162162162161,1457.0
1143,5.254054054054055,1037.0
1144,0.051351351351351306,1737.0
1145,1.545945945945946,1532.0
1146,2.8891891891891888,1042.0
1147,1.4054054054054055,1336.0
1148,-3.118918918918919,2103.0
1149,4.15945945945946,1210.0
1150,-3.832432432432433,1956.0
1151,1.7135135135135136,1560.0
1152,2.2675675675675673,1471.0
1153,2.6216216216216215,1505.0
1154,2.810810810810811,1202.0
1155,3.1054054054054054,939.0
1156,3.794594594594595,941.0
1157,1.82972972972973,776.0
1158,0.954054054054054,900.0
1159,0.19999999999999996,862.0
1160,-0.9108108108108107,744.0
1161,-1.5918918918918918,603.0
1162,-2.935135135135135,585.0
1163,-3.7837837837837838,608.0
1164,-3.721621621621621,417.0
1165,-4.156756756756757,283.0
1166,-4.754054054054055,419.0
1167,-4.405405405405405,466.0
1168,-4.121621621621622,376.0
1169,-4.31891891891892,264.0
1170,-4.767567567567568,330.0
1171,-5.402702702702703,471.0
1172,-5.5675675675675675,514.0
1173,-5.894594594594595,441.0
1174,-4.794594594594595,246.0
1175,-5.081081081081081,270.0
1176,-5.91081081081081,202.0
1177,-5.143243243243243,218.0
1178,-6.7594594594594595,99.0
1179,-5.245945945945945,159.0
1180,-6.47027027027027,197.0
1181,-7.275675675675675,392.0
1182,-8.405405405405405,765.0
1183,-5.27027027027027,111.0
1184,-4.281081081081081,46.0
1185,7.75945945945946,195.0
1186,6.98918918918919,119.0
1187,-1.208108108108108,1700.0
1188,3.0081081081081082,1037.0
1189,3.2486486486486488,1078.0
1190,1.7891891891891893,1347.0
1191,3.608108108108108,929.0
1192,1.0702702702702702,1581.0
1193,-1.4486486486486487,1871.0
1194,1.5243243243243243,1498.0
1195,-2.137837837837838,1943.0
1196,1.0405405405405406,1679.0
1197,0.8729729729729729,1565.0
1198,1.054054054054054,1383.0
1199,1.3918918918918919,1189.0
1200,1.9594594594594594,1010.0
1201,1.1,921.0
1202,0.1837837837837838,807.0
1203,-0.28108108108108115,816.0
1204,-1.2459459459459459,785.0
1205,-2.2756756756756755,682.0
1206,-3.7567567567567566,659.0
1207,-4.478378378378378,571.0
1208,-4.143243243243243,461.0
1209,-4.537837837837838,324.0
1210,-5.691891891891892,333.0
1211,-6.010810810810811,449.0
1212,-5.227027027027027,389.0
1213,-5.345945945945946,394.0
1214,-7.378378378378378,492.0
1215,-4.386486486486487,290.0
1216,-3.467567567567568,252.0
1217,-3.9216216216216213,181.0
1218,-3.9702702702702704,215.0
1219,-4.783783783783784,283.0
1220,-5.372972972972973,222.0
1221,-6.91081081081081,225.0
1222,-7.148648648648648,238.0
1223,-8.586486486486486,556.0
1224,-9.067567567567568,612.0
1225,-4.832432432432433,54.0
1226,-4.794594594594595,104.0
1227,-3.6405405405405404,0.0
1228,7.697297297297298,153.0
1229,6.162162162162162,219.0
1230,6.718918918918919,152.0
1231,0.9108108108108108,1166.0
1232,4.91081081081081,324.0
1233,6.232432432432432,92.0
1234,5.548648648648649,378.0
1235,4.2081081081081075,727.0
1236,3.0054054054054054,986.0
1237,-3.7972972972972974,2021.0
1238,-2.5783783783783787,2013.0
1239,-0.24864864864864863,1516.0
1240,0.8351351351351352,1579.0
1241,2.194594594594595,1493.0
1242,1.1891891891891893,1287.0
1243,2.0594594594594597,896.0
1244,0.7594594594594594,901.0
1245,0.46486486486486484,761.0
1246,-0.6000000000000001,858.0
1247,-1.5567567567567568,704.0
1248,-2.6297297297297297,617.0
1249,-4.383783783783784,627.0
1250,-4.397297297297298,494.0
1251,-5.378378378378378,478.0
1252,-7.594594594594595,458.0
1253,-6.95945945945946,255.0
1254,-6.2918918918918925,353.0
1255,-5.683783783783784,401.0
1256,-6.083783783783784,430.0
1257,-6.762162162162162,413.0
1258,-7.7918918918918925,529.0
1259,-8.354054054054055,489.0
1260,-6.481081081081081,337.0
1261,-5.651351351351352,339.0
1262,-7.421621621621623,454.0
1263,-7.343243243243243,288.0
1264,-5.154054054054054,122.0
1265,-5.1891891891891895,120.0
1266,-4.675675675675675,26.0
1267,5.751351351351351,404.0
1268,4.697297297297298,466.0
1269,6.08918918918919,282.0
1270,-0.22162162162162166,1314.0
1271,2.924324324324324,729.0
1272,4.805405405405406,284.0
1273,4.559459459459459,441.0
1274,2.4675675675675675,982.0
1275,0.527027027027027,1272.0
1276,4.302702702702702,828.0
1277,-3.627027027027027,1926.0
1278,1.218918918918919,1403.0
1279,1.9297297297297298,1069.0
1280,1.7108108108108107,898.0
1281,1.1972972972972973,984.0
1282,0.46486486486486484,733.0
1283,-1.5162162162162163,636.0
1284,-2.7864864864864862,789.0
1285,-2.383783783783784,656.0
1286,-3.872972972972973,705.0
1287,-5.343243243243243,681.0
1288,-4.835135135135135,444.0
1289,-7.767567567567567,502.0
1290,-7.451351351351351,474.0
1291,-6.6378378378378375,254.0
1292,-7.075675675675676,329.0
1293,-6.991891891891892,389.0
1294,-6.581081081081081,358.0
1295,-6.962162162162163,379.0
1296,-7.213513513513513,369.0
1297,-8.367567567567567,468.0
1298,-5.894594594594595,206.0
1299,-7.981081081081081,385.0
1300,-8.05945945945946,426.0
1301,-7.164864864864866,159.0
1302,-5.64054054054054,79.0
1303,6.597297297297297,210.0
1304,5.337837837837838,207.0
1305,0.47027027027027024,1270.0
1306,-1.8081081081081083,1467.0
1307,3.994594594594595,388.0
1308,3.408108108108108,531.0
1309,2.545945945945946,726.0
1310,0.2648648648648648,1139.0
1311,0.7621621621621621,1240.0
1312,1.5810810810810811,974.0
1313,-2.9594594594594597,1690.0
1314,0.6891891891891891,1084.0
1315,0.13243243243243247,1015.0
1316,0.3756756756756756,846.0
1317,-0.7000000000000001,963.0
1318,-2.2675675675675677,861.0
1319,-3.745945945945946,943.0
1320,-2.5864864864864865,708.0
1321,-4.22972972972973,647.0
1322,-4.878378378378378,590.0
1323,-5.472972972972973,488.0
1324,-7.837837837837838,666.0
1325,-7.800000000000001,466.0
1326,-7.197297297297298,401.0
1327,-7.659459459459459,279.0
1328,-7.732432432432433,344.0
1329,-11.55945945945946,320.0
1330,-9.275675675675675,370.0
1331,-7.691891891891893,280.0
1332,-8.616216216216216,185.0
1333,-6.9,107.0
1334,6.4135135135135135,78.0
1335,6.462162162162162,40.0
1336,5.675675675675675,354.0
1337,1.0486486486486486,684.0
1338,2.2135135135135138,617.0
1339,0.6162162162162163,956.0
1340,1.3972972972972972,693.0
1341,-2.616216216216216,1520.0
1342,-0.9108108108108108,1452.0
1343,-4.448648648648648,1780.0
1344,-1.0135135135135136,1280.0
1345,-0.918918918918919,1205.0
1346,-0.3324324324324325,872.0
1347,-0.7702702702702703,832.0
1348,-2.394594594594595,823.0
1349,-9.827027027027027,260.0
1350,-8.913513513513514,216.0
1351,-8.58918918918919,211.0
1352,6.894594594594595,142.0
1353,-0.9864864864864865,1417.0
1354,6.854054054054054,0.0
1355,5.602702702702703,297.0
1356,1.645945945945946,659.0
1357,-0.3351351351351351,1164.0
1358,1.5999999999999999,746.0
1359,-2.4567567567567568,1415.0
1360,-2.8783783783783785,1582.0
1361,-0.9783783783783783,1438.0
1362,6.475675675675675,82.0
1363,6.437837837837837,0.0
1364,6.127027027027027,157.0
1365,-0.5324324324324325,1143.0
1366,-7.867567567567568,2229.0
1367,2.454054054054054,96.0
1368,5.035135135135135,0.0
1369,3.118918918918919,220.0
1370,-2.0783783783783787,772.0
1371,4.1432432432432424,0.0
1372,3.7027027027027026,0.0
1373,2.2513513513513512,0.0
1374,-8.486486486486486,1637.0
1375,3.402702702702703,0.0
1376,2.5405405405405403,43.0
1377,1.981081081081081,0.0
1378,-5.878378378378378,1168.0
1379,5.489189189189189,70.0
1380,3.1675675675675676,0.0
1381,-0.1405405405405405,333.0
1382,-8.497297297297298,1641.0
1383,3.3189189189189188,241.0
1384,1.1,60.0
1385,-4.083783783783784,899.0
1386,-1.9972972972972975,500.0
1387,0.6945945945945946,65.0
1388,-1.7729729729729728,760.0
1389,-4.494594594594595,751.0
1390,0.016216216216216217,0.0
1391,-0.5486486486486487,0.0
1392,-9.162162162162161,1548.0
1393,-11.251351351351351,930.0
1394,-9.98918918918919,1002.0
1395,-5.5864864864864865,576.0
1396,-10.832432432432432,1335.0
1397,-7.648648648648648,1228.0
1398,-7.0297297297297305,967.0
1399,0.032432432432432476,69.0
1400,2.072972972972973,234.0
1401,-2.5405405405405403,738.0
1402,-9.054054054054054,1455.0
1403,-8.00810810810811,661.0
1404,-15.464864864864866,2221.0
1405,1.0648648648648649,0.0
1406,0.8135135135135135,0.0
1407,-1.1648648648648647,18.0
1408,-2.672972972972973,24.0
1409,-3.8540540540540538,444.0
1410,-7.5729729729729724,1031.0
1411,-14.675675675675675,2229.0
1412,-0.07837837837837838,118.0
1413,-0.527027027027027,36.0
1414,-4.783783783783784,554.0
1415,-10.505405405405405,1234.0
1416,-4.275675675675675,488.0
1417,0.5945945945945946,124.0
1418,-1.7162162162162162,481.0
1419,-1.537837837837838,32.0
1420,-9.532432432432433,764.0
1421,-14.329729729729731,1079.0
1422,-16.0,2095.0
1423,-16.256756756756758,1240.0
1424,-1.4594594594594594,0.0
1425,-3.978378378378378,508.0
1426,-4.41081081081081,343.0
1427,-5.7594594594594595,62.0
1428,-12.975675675675674,893.0
1429,-1.2567567567567568,0.0
1430,0.818918918918919,0.0
1431,-3.0081081081081082,251.0
1432,-3.1567567567567565,169.0
1433,-8.3,816.0
1434,-3.708108108108108,471.0
1435,-6.808108108108108,644.0
1436,-1.4189189189189189,0.0
1437,-11.71891891891892,1042.0
1438,-10.62972972972973,356.0
1439,-16.48918918918919,2032.0
1440,-19.732432432432432,834.0
1441,-22.032432432432433,646.0
1442,-0.9378378378378379,0.0
1443,-2.072972972972973,0.0
1444,-4.267567567567568,117.0
1445,-8.432432432432432,1349.0
1446,-7.035135135135135,403.0
1447,-7.202702702702703,50.0
1448,-7.297297297297297,4.0
1449,-9.997297297297298,551.0
1450,-7.6891891891891895,282.0
1451,-3.364864864864865,0.0
1452,-4.5864864864864865,278.0
1453,-9.63783783783784,608.0
1454,-12.37027027027027,1033.0
1455,-12.937837837837838,2135.0
1456,-15.054054054054054,1679.0
1457,-16.354054054054053,535.0
1458,-15.694594594594596,792.0
1459,-19.35945945945946,1380.0
1460,-21.58648648648649,868.0
1461,-21.72972972972973,1178.0
1462,-0.2891891891891891,221.0
1463,-0.7999999999999999,132.0
1464,-2.2486486486486488,264.0
1465,-2.345945945945946,164.0
1466,-3.7270270270270274,242.0
1467,-3.17027027027027,16.0
1468,-4.327027027027027,24.0
1469,-5.481081081081081,4.0
1470,-6.302702702702702,1.0
1471,-8.564864864864864,8.0
1472,-10.54864864864865,27.0
1473,-11.145945945945945,246.0
1474,-9.602702702702704,12.0
1475,-12.494594594594595,1108.0
1476,-10.105405405405405,10.0
1477,-8.702702702702704,0.0
1478,-10.381081081081081,103.0
1479,-10.956756756756755,693.0
1480,-18.497297297297298,800.0
1481,-18.054054054054053,1220.0
1482,-14.124324324324325,753.0
1483,-20.032432432432433,693.0
1484,-22.394594594594594,541.0
1485,-22.424324324324324,810.0
1486,0.9324324324324325,107.0
1487,0.5972972972972973,106.0
1488,-1.1513513513513511,0.0
1489,-4.513513513513513,766.0
1490,-9.92972972972973,25.0
1491,-11.481081081081081,16.0
1492,-12.478378378378379,131.0
1493,-14.072972972972973,430.0
1494,-14.97027027027027,752.0
1495,-14.91891891891892,1242.0
1496,-8.732432432432432,772.0
1497,-9.41891891891892,86.0
1498,-10.775675675675675,805.0
1499,-16.9,934.0
1500,-15.224324324324323,1228.0
1501,-20.58648648648649,531.0
1502,-20.18378378378378,1172.0
1503,-20.645945945945947,913.0
1504,-24.24054054054054,268.0
1505,-22.88108108108108,612.0
1506,0.3891891891891892,160.0
1507,1.627027027027027,0.0
1508,-9.643243243243244,40.0
1509,-9.802702702702703,148.0
1510,-9.248648648648649,33.0
1511,-12.316216216216215,117.0
1512,-14.381081081081081,205.0
1513,-16.85675675675676,291.0
1514,-13.962162162162162,596.0
1515,-18.654054054054054,1319.0
1516,-10.262162162162161,120.0
1517,-16.767567567567568,1434.0
1518,-15.927027027027027,1331.0
1519,-17.024324324324322,1423.0
1520,-17.972972972972972,249.0
1521,-20.424324324324324,786.0
1522,-20.416216216216217,466.0
1523,-23.764864864864865,413.0
1524,-24.32972972972973,278.0
1525,-22.354054054054053,450.0
1526,-0.03513513513513513,261.0
1527,2.3675675675675674,0.0
1528,-9.251351351351351,14.0
1529,-11.327027027027027,161.0
1530,-10.348648648648648,218.0
1531,-12.662162162162161,444.0
1532,-15.724324324324323,189.0
1533,-15.829729729729731,81.0
1534,-17.41891891891892,235.0
1535,-18.95945945945946,657.0
1536,-20.175675675675677,377.0
1537,-20.451351351351352,456.0
1538,-19.17837837837838,281.0
1539,-20.905405405405407,192.0
1540,-19.681081081081082,215.0
1541,-20.17837837837838,557.0
1542,-22.72972972972973,430.0
1543,-26.716216216216218,159.0
1544,-23.14324324324324,182.0
1545,-24.716216216216218,382.0
1546,-26.16756756756757,699.0
1547,3.0297297297297296,0.0
1548,0.5621621621621622,407.0
1549,-10.22162162162162,11.0
1550,-13.335135135135134,38.0
1551,-13.243243243243244,196.0
1552,-13.105405405405405,182.0
1553,-15.3,239.0
1554,-17.24054054054054,181.0
1555,-18.967567567567567,181.0
1556,-18.854054054054053,152.0
1557,-18.589189189189188,197.0
1558,-19.135135135135137,363.0
1559,-20.92972972972973,133.0
1560,-20.82972972972973,449.0
1561,-23.17027027027027,331.0
1562,-23.181081081081082,118.0
1563,-23.854054054054053,124.0
1564,-23.86756756756757,203.0
1565,-24.854054054054053,451.0
1566,-29.605405405405406,512.0
1567,-30.37027027027027,606.0
1568,3.2432432432432434,0.0
1569,-0.4594594594594595,298.0
1570,-12.856756756756756,2.0
1571,-13.543243243243245,9.0
1572,-14.337837837837839,11.0
1573,-15.143243243243242,13.0
1574,-16.002702702702702,22.0
1575,-17.7,88.0
1576,-16.191891891891892,191.0
1577,-17.805405405405406,376.0
1578,-19.33243243243243,362.0
1579,-20.60810810810811,435.0
1580,-21.74864864864865,68.0
1581,-20.205405405405408,718.0
1582,-21.9,253.0
1583,-21.535135135135135,304.0
1584,-24.548648648648648,930.0
1585,-25.82702702702703,673.0
1586,-26.41891891891892,1076.0
1587,-29.286486486486485,1365.0
1588,-29.743243243243242,1292.0
1589,1.1972972972972973,292.0
1590,-0.572972972972973,285.0
1591,-3.824324324324324,17.0
1592,-9.464864864864865,5.0
1593,-12.18108108108108,33.0
1594,-13.324324324324325,2.0
1595,-14.635135135135135,4.0
1596,-14.921621621621622,11.0
1597,-17.83243243243243,169.0
1598,-17.4,20.0
1599,-17.975675675675678,73.0
1600,-18.545945945945945,50.0
1601,-19.3,68.0
1602,-20.74864864864865,442.0
1603,-20.92162162162162,285.0
1604,-22.5,346.0
1605,-23.0972972972973,216.0
1606,-21.78108108108108,474.0
1607,-20.997297297297298,581.0
1608,-27.694594594594594,1086.0
1609,-27.31621621621622,1593.0
1610,-30.945945945945947,2015.0
1611,-27.278378378378378,253.0
1612,-26.33783783783784,23.0
1613,-11.3,174.0
1614,-12.248648648648649,0.0
1615,-14.397297297297298,2.0
1616,-15.267567567567568,6.0
1617,-17.005405405405405,128.0
1618,-17.267567567567568,505.0
1619,-17.575675675675676,290.0
1620,-18.08648648648649,79.0
1621,-20.686486486486487,96.0
1622,-20.87297297297297,111.0
1623,-20.475675675675678,77.0
1624,-22.42972972972973,395.0
1625,-24.154054054054054,505.0
1626,-27.41891891891892,1008.0
1627,-27.96216216216216,1608.0
1628,-26.3972972972973,874.0
1629,-27.55675675675676,965.0
1630,-24.84054054054054,508.0
1631,-27.2027027027027,79.0
1632,-9.464864864864865,69.0
1633,-13.456756756756755,0.0
1634,-15.324324324324325,3.0
1635,-15.921621621621622,7.0
1636,-16.535135135135135,66.0
1637,-15.35135135135135,24.0
1638,-17.824324324324323,382.0
1639,-20.65945945945946,322.0
1640,-22.664864864864864,336.0
1641,-20.267567567567568,155.0
1642,-21.232432432432432,307.0
1643,-25.727027027027027,1223.0
1644,-25.71081081081081,1233.0
1645,-26.105405405405406,554.0
1646,-28.483783783783785,291.0
1647,-28.7027027027027,141.0
1648,-28.105405405405406,37.0
1649,-12.889189189189189,2.0
1650,-14.36216216216216,1.0
1651,-14.340540540540541,0.0
1652,-17.716216216216218,152.0
1653,-19.45945945945946,97.0
1654,-19.35945945945946,240.0
1655,-21.87837837837838,178.0
1656,-22.145945945945947,49.0
1657,-22.6,607.0
1658,-23.524324324324322,1037.0
1659,-23.31081081081081,561.0
1660,-28.245945945945945,256.0
1661,-28.902702702702705,40.0
1662,-27.883783783783784,89.0
1663,-27.89189189189189,9.0
1664,-16.264864864864865,9.0
1665,-19.475675675675678,349.0
1666,-19.2,467.0
1667,-20.71351351351351,14.0
1668,-20.16756756756757,0.0
1669,-21.97027027027027,24.0
1670,-24.94324324324324,429.0
1671,-24.67297297297297,566.0
1672,-28.743243243243242,305.0
1673,-28.205405405405404,94.0
1674,-27.95945945945946,34.0
1675,-27.654054054054054,13.0
1676,-15.543243243243245,5.0
1677,-15.516216216216216,7.0
1678,-19.05675675675676,481.0
1679,-21.205405405405408,362.0
1680,-21.55135135135135,164.0
1681,-20.764864864864865,0.0
1682,-20.27027027027027,242.0
1683,-27.01891891891892,652.0
1684,-27.58108108108108,569.0
1685,-28.26756756756757,325.0
1686,-28.23243243243243,57.0
1687,-27.42162162162162,6.0
1688,-26.972972972972972,0.0
1689,-16.3,16.0
1690,-17.57027027027027,24.0
1691,-21.594594594594593,267.0
1692,-20.35135135135135,30.0
1693,-22.154054054054054,109.0
1694,-21.410810810810812,53.0
1695,-21.435135135135134,445.0
1696,-26.383783783783784,479.0
1697,-27.894594594594594,119.0
1698,-27.589189189189188,25.0
1699,-26.52162162162162,3.0
1700,-26.354054054054053,0.0
1701,-16.86756756756757,121.0
1702,-17.54594594594595,30.0
1703,-19.613513513513514,13.0
1704,-18.686486486486487,1.0
1705,-21.22972972972973,15.0
1706,-21.905405405405407,89.0
1707,-24.18378378378378,426.0
1708,-26.16216216216216,143.0
1709,-27.34054054054054,39.0
1710,-26.624324324324323,17.0
1711,-25.45405405405405,10.0
1712,1.2783783783783782,0.0
1713,-0.4135135135135135,426.0
1714,-24.08648648648649,56.0
1715,-24.424324324324324,104.0
1716,-26.92972972972973,28.0
1717,-26.62972972972973,11.0
1718,-22.31081081081081,10.0
1719,1.2756756756756757,0.0
1720,1.2891891891891891,0.0
1721,-20.324324324324323,0.0
1722,-21.14864864864865,52.0
